MAZ,2010 HH
333076,89
333079,49
333081,31
333082,140
333083,49
333091,0
333094,38
333097,0
333099,35
333100,81
333104,42
333112,46
333113,37
333114,85
333122,53
333123,59
333124,42
333129,51
333130,57
333137,51
333139,219
333143,64
333147,29
333161,172
333166,244
333167,85
333168,34
333170,122
333172,21
333173,44
333177,25
333178,30
333179,69
333180,43
333181,77
333183,65
333185,48
333199,13
333200,0
333203,0
333204,0
333205,0
333207,45
333210,39
333213,80
333216,309
333222,53
333223,46
333226,48
333233,53
333235,0
333236,19
333239,58
333242,65
333243,33
333247,131
333254,9
333255,35
333257,21
333261,31
333266,61
333267,63
333268,51
333269,85
333270,53
333272,5
333280,46
333297,81
333299,33
333300,50
333302,63
333304,30
333306,59
333308,63
333309,27
333310,33
333311,30
333312,47
333314,112
333315,30
333317,22
333320,79
333322,36
333324,21
333327,91
333330,0
333344,57
333347,138
333349,52
333352,25
333353,30
333355,84
333356,462
333360,54
333362,28
333373,47
333392,34
333394,17
333397,62
333399,47
333402,0
333410,136
333411,95
333414,111
333415,70
333417,58
333420,93
333422,43
333432,44
333433,37
333438,0
333441,0
333442,0
333443,158
333444,49
333447,117
333449,60
333451,30
333453,91
333458,41
333469,41
333472,18
333487,36
333492,140
333508,4
333511,34
333526,38
333527,61
333541,29
333542,82
333545,86
333547,74
333553,82
333556,101
333557,55
333590,55
333592,39
333593,85
333595,37
333597,68
333601,55
333603,37
333610,61
333613,49
333616,264
333617,0
333618,0
333621,32
333636,0
333637,132
333638,184
333643,34
333645,91
333646,60
333647,33
333649,39
333650,30
333653,24
333666,7
333675,570
333684,60
333690,42
333691,26
333705,26
333723,53
333726,40
333727,34
333728,28
333730,51
333732,41
333738,27
333750,46
333752,55
333756,106
333758,297
333761,26
333765,31
333766,39
333770,257
333781,78
333784,52
333786,172
333790,129
333793,47
333797,148
333806,218
333808,51
333809,90
333811,74
333814,31
333817,22
333818,48
333830,110
333831,44
333833,51
333835,40
333843,29
333845,134
333849,11
333854,10
333864,34
333866,56
333872,31
333875,187
333878,0
333881,107
333884,44
333886,66
333893,130
333894,156
333896,44
333897,58
333901,45
333903,49
333904,55
333906,23
333907,127
333916,39
333917,48
333918,35
333920,23
333922,40
333923,23
333924,34
333927,33
333928,72
333929,27
333930,59
333931,37
333933,30
333935,42
333936,42
333937,33
333940,138
333944,79
333951,36
333953,32
333957,32
333960,131
333961,55
333978,32
334135,252
334479,70
334482,132
334483,67
334484,89
410001,65
410002,9
410006,0
410014,37
410019,90
410021,257
410028,90
410032,150
410033,31
410034,0
410036,365
410037,133
410044,34
410051,32
410052,102
410053,240
410055,13
410057,25
410058,34
410059,77
410060,42
410061,39
410062,126
410063,14
410064,47
410066,46
410067,32
410069,33
410071,7
410074,0
410076,89
410079,0
410082,0
410085,0
410087,44
410088,38
410090,93
410092,28
410095,143
410096,51
410099,29
410102,0
410105,15
410107,44
410112,126
410114,296
410115,46
410116,49
410118,2
410119,0
410121,162
410123,86
410125,104
410129,60
410130,27
410133,0
410137,143
410139,0
410145,0
410149,0
410154,82
410156,491
410160,1
410161,6
410162,109
410167,42
410171,53
410174,59
410175,67
410178,36
410180,5
410181,70
410182,27
410183,3
410185,33
410186,814
410187,86
410188,0
410190,86
410192,50
410193,108
410194,69
410196,71
410197,0
410198,37
410202,40
410203,65
410207,37
410208,29
410211,55
410213,76
410216,35
410217,27
410219,36
410221,64
410223,352
410225,37
410227,48
410229,54
410232,34
410233,55
410234,1
410236,2
410241,15
410243,0
410244,0
410246,63
410247,83
410250,123
410252,67
410253,61
410256,1
410261,0
410262,0
410263,0
410266,0
410267,91
410276,134
410277,41
410278,1
410279,45
410281,277
410282,28
410293,62
410294,31
410295,40
410298,19
410299,71
410300,158
410304,0
410306,142
410307,321
410308,113
410310,201
410312,26
410314,185
410317,80
410318,51
410319,41
410321,1
410324,52
410325,60
410327,44
410328,142
410329,3
410330,34
410331,107
410333,25
410335,22
410338,32
410339,21
410340,30
410341,27
410343,32
410344,84
410345,79
410347,163
410348,0
410351,0
410353,65
410354,47
410355,0
410356,0
410359,63
410360,21
410361,368
410362,295
410363,231
410366,0
410367,29
410369,23
410372,570
410374,225
410376,57
410378,105
410379,47
410380,0
410383,36
410384,53
410388,109
410392,32
410393,0
410395,139
410396,45
410399,50
410401,0
410403,10
410405,0
410407,134
410408,35
410411,38
410413,0
410418,0
410420,8
410421,7
410431,41
410434,100
410437,8
410441,250
410442,65
410446,49
410447,264
410448,74
410449,434
410451,106
410453,147
410455,5
410460,1
410465,0
410469,251
410470,0
410471,329
410472,183
410477,94
410479,0
410481,100
410482,102
410485,28
410487,43
410488,78
410489,50
410490,47
410492,158
410493,351
410497,82
410498,10
410505,459
410506,135
410511,46
410513,141
410514,143
410517,67
410523,29
410525,31
410526,40
410527,44
410529,21
410530,24
410532,36
410534,39
410535,0
410536,0
410538,145
410542,0
410543,0
410545,0
410546,0
410551,141
410554,1
410557,0
410559,51
410564,0
410565,652
410567,49
410570,129
410571,160
410573,59
410574,216
410577,31
410578,3
410580,106
410585,35
410586,80
410587,173
410588,192
410589,75
410591,11
410598,36
410600,45
410601,62
410603,54
410604,44
410605,46
410607,46
410609,82
410610,50
410611,30
410613,23
410614,386
410616,22
410617,33
410620,0
410621,0
410623,0
410626,0
410627,0
410633,393
410634,164
410638,0
410639,82
410640,55
410642,0
410649,0
410653,47
410656,0
410657,227
410659,29
410660,34
410666,240
410668,69
410670,0
410674,39
410675,54
410676,61
410679,49
410680,99
410681,201
410684,31
410687,0
410695,0
410697,211
410698,12
410702,51
410704,71
410709,15
410710,50
410711,13
410717,121
410722,75
410726,214
410727,56
410731,2
410736,35
410739,161
410742,6
410744,138
410746,27
410748,0
410749,46
410751,0
410752,102
410754,48
410755,27
410758,249
410764,10
410765,228
410767,69
410768,100
410769,85
410770,0
410771,364
410772,56
410773,28
410776,48
410778,145
410779,43
410781,27
410783,39
410784,38
410789,70
410792,75
410799,70
410800,33
410804,6
410808,6
410813,83
410816,37
410817,29
410822,45
410824,67
410829,52
410831,42
410832,9
410836,41
410837,43
410838,8
410841,32
410842,79
410843,148
410845,252
410850,194
410852,39
410853,58
410855,0
410856,0
410860,0
410861,0
410862,22
410863,62
410866,75
410867,0
410868,0
410870,24
410872,159
410873,29
410874,11
410877,634
410878,31
410881,55
410883,1
410884,59
410885,0
410887,44
410888,42
410889,31
410890,307
410891,394
410893,38
410895,400
410896,23
410897,32
410898,85
410899,37
410904,24
410905,30
410907,40
410908,151
410909,42
410910,40
410911,246
410916,59
410917,41
410918,24
410919,38
410921,160
410931,35
410937,0
410938,74
410940,70
410941,47
410942,491
410944,233
410946,142
410947,27
410948,42
410950,15
410951,28
410956,12
410957,44
410959,76
410961,104
410962,95
410963,86
410968,35
410969,54
410971,189
410975,42
410979,341
410983,2
410984,123
410985,97
410986,54
410987,23
410988,166
410989,415
410992,16
410993,82
410995,131
410996,3
410997,23
410999,0
411003,24
411013,281
411017,117
411020,82
411021,122
411025,0
411026,14
411029,196
411030,0
411031,58
411032,31
411033,55
411034,91
411035,54
411036,227
411040,50
411042,39
411043,114
411044,0
411047,49
411048,17
411050,8
411053,45
411054,36
411056,0
411057,82
411058,256
411060,26
411062,47
411063,58
411066,46
411067,1
411069,67
411071,45
411073,0
411074,34
411076,45
411078,28
411081,72
411084,25
411085,26
411086,16
411089,38
411090,309
411092,0
411093,0
411094,0
411095,0
411096,30
411097,0
411099,0
411100,0
411101,27
411104,0
411105,139
411106,86
411108,51
411112,41
411113,63
411114,0
411115,71
411116,0
411117,90
411118,7
411123,185
411126,0
411127,1
411129,3
411135,61
411137,0
411139,111
411142,66
411143,38
411144,76
411148,17
411149,2
411154,95
411158,89
411160,25
411163,14
411167,37
411168,31
411169,44
411177,888
411180,240
411183,351
411184,272
411185,0
411188,0
411190,176
411195,61
411196,73
411198,22
411199,3
411200,35
411201,12
411203,8
411206,142
411212,102
411214,29
411216,109
411218,12
411219,154
411220,61
411222,29
411223,0
411224,32
411225,111
411226,0
411228,6
411230,0
411231,55
411236,0
411237,0
411239,1
411242,45
411243,31
411246,0
411250,100
411252,84
411253,98
411254,0
411255,0
411256,29
411257,51
411260,54
411268,0
411271,18
411276,1
411277,273
411280,2
411282,31
411283,167
411287,70
411290,116
411291,43
411292,40
411294,38
411298,490
411304,62
411307,143
411309,67
411314,28
411318,43
411319,53
411320,37
411321,28
411323,179
411324,31
411325,37
411327,32
411329,47
411332,56
411333,84
411336,51
411338,39
411339,81
411341,47
411342,83
411343,0
411344,245
411345,0
411356,1
411360,3
411362,80
411363,113
411365,1
411366,173
411367,39
411370,74
411372,83
411376,80
411381,291
411386,2
411387,96
411389,9
411392,68
411394,360
411395,22
411396,57
411397,50
411399,36
411402,44
411407,56
411408,0
411412,0
411413,123
411414,454
411416,0
411424,27
411427,34
411440,14
411442,150
411444,37
411452,40
411453,27
411454,34
411455,25
411457,27
411458,30
411459,0
411461,28
411462,39
411463,53
411464,60
411466,29
411467,52
411468,45
411470,20
411473,60
411477,27
411481,6
411482,25
411487,0
411490,38
411494,59
411495,53
411496,0
411499,36
411502,95
411505,50
411507,9
411509,83
411511,64
411513,65
411515,133
411520,287
411521,348
411525,0
411526,0
411527,66
411532,0
411533,37
411536,51
411537,37
411542,284
411544,55
411545,0
411546,28
411547,38
411548,66
411552,11
411553,52
411555,727
411558,105
411567,63
411571,105
411572,44
411573,124
411574,70
411578,20
411579,96
411581,74
411582,39
411583,16
411585,60
411586,54
411595,55
411596,0
411598,132
411600,103
411604,71
411608,80
411609,0
411610,49
411611,6
411615,227
411616,144
411620,39
411622,58
411624,19
411625,90
411626,24
411627,0
411629,0
411632,57
411633,0
411647,155
411650,11
411652,110
411655,72
411657,0
411658,36
411659,0
411660,94
411663,0
411665,153
411672,0
411673,33
411676,59
411680,43
411683,8
411685,0
411686,0
411687,0
411689,0
411690,0
411692,0
411706,33
411710,8
411711,55
411714,37
411716,193
411718,1
411722,11
411723,30
411724,70
411725,132
411728,133
411730,52
411731,38
411732,0
411735,26
411739,0
411745,37
411749,0
411758,28
411759,26
411761,50
411764,52
411765,35
411768,94
411771,22
411772,41
411775,137
411776,57
411779,63
411780,104
411781,89
411783,11
411789,9
411790,0
411794,0
411796,108
411797,0
411798,124
411802,63
411805,154
411811,0
411812,54
411813,80
411816,0
411818,66
411820,60
411822,27
411824,43
411825,66
411827,47
411832,20
411833,0
411836,1
411837,152
411841,0
411845,130
411848,20
411849,105
411854,0
411855,55
411858,92
411862,148
411871,32
411872,1
411875,104
411876,90
411877,40
411878,23
411883,5
411885,46
411886,97
411887,38
411889,36
411890,48
411892,21
411893,120
411894,176
411898,112
411901,82
411904,56
411906,77
411908,60
411910,42
411911,48
411913,46
411917,0
411918,3
411922,91
411924,11
411926,173
411935,0
411939,125
411940,151
411941,40
411943,0
411946,0
411947,147
411948,74
411949,279
411951,71
411957,0
411958,0
411960,0
411962,0
411965,0
411966,75
411967,12
411969,0
411970,4
411976,57
411977,1
411982,51
411985,0
411986,42
411989,0
411998,233
411999,0
412000,89
412002,39
412003,37
412004,0
412006,44
412007,37
412010,94
412013,48
412014,24
412015,0
412017,44
412018,30
412026,0
412027,135
412034,9
412036,36
412038,14
412039,23
412040,76
412042,27
412043,30
412044,32
412045,24
412048,37
412051,46
412053,79
412054,31
412056,0
412057,0
412058,2
412060,35
412061,210
412064,0
412065,95
412067,191
412068,74
412069,67
412072,100
412076,24
412078,81
412079,56
412080,199
412085,205
412091,0
412092,28
412093,24
412094,31
412102,0
412103,281
412104,4
412107,46
412108,31
412109,60
412110,54
412112,41
412116,324
412117,0
412120,92
412122,0
412129,50
412134,18
412141,0
412143,27
412144,6
412145,121
412146,305
412149,63
412151,70
412153,56
412154,0
412155,56
412156,69
412157,0
412161,19
412163,63
412164,0
412166,8
412169,46
412171,197
412172,0
412178,25
412179,25
412185,102
412187,61
412188,187
412189,27
412193,485
412196,0
412197,22
412202,789
412204,122
412212,15
412214,0
412215,157
412216,93
412217,121
412238,76
412240,0
412242,0
412244,0
412249,5
412257,45
412259,0
412261,45
412262,22
412265,28
412266,6
412267,0
412270,0
412272,18
412273,47
412275,69
412278,184
412279,15
412282,51
412283,13
412284,38
412286,50
412290,35
412291,37
412292,25
412293,47
412294,35
412295,0
412297,122
412299,32
412301,218
412302,14
412304,181
412308,195
412309,189
412311,114
412314,349
412317,136
412319,65
412320,54
412322,52
412323,72
412324,59
412326,0
412329,27
412334,1
412335,42
412336,34
412337,0
412338,30
412340,0
412342,0
412345,0
412348,0
412349,0
412351,0
412355,0
412357,0
412359,0
412388,97
412390,0
412394,44
412395,65
412396,0
412398,0
412403,226
412404,92
412405,0
412407,171
412408,12
412410,5
412414,0
412416,35
412417,60
412418,48
412419,137
412421,44
412429,155
412431,0
412432,94
412433,0
412439,66
412440,110
412441,32
412444,28
412445,27
412448,190
412449,17
412451,37
412452,25
412458,39
412461,38
412462,0
412465,88
412466,84
412471,36
412477,52
412478,50
412481,16
412483,49
412485,97
412486,0
412487,0
412488,13
412491,29
412493,37
412497,6
412500,71
412501,0
412503,0
412504,36
412506,2
412509,0
412510,98
412511,0
412517,95
412519,516
412520,0
412522,167
412528,19
412530,0
412531,3
412537,0
412542,277
412546,5
412548,109
412549,1
412551,106
412552,38
412553,89
412560,0
412563,38
412564,31
412565,64
412568,65
412569,74
412571,68
412573,53
412574,73
412576,51
412577,42
412579,18
412580,85
412583,50
412585,0
412587,450
412588,6
412590,66
412596,68
412597,158
412598,95
412600,36
412601,80
412602,38
412609,48
412610,24
412614,108
412616,74
412620,198
412621,57
412622,178
412623,48
412624,6
412625,95
412626,58
412627,29
412628,40
412629,202
412631,105
412632,31
412633,1
412646,24
412650,27
412651,23
412655,14
412659,72
412660,54
412661,38
412663,38
412666,0
412669,0
412676,1
412679,5
412690,346
412692,48
412693,65
412697,7
412706,0
412713,0
412716,57
412721,65
412723,39
412724,43
412726,40
412727,30
412730,29
412732,28
412733,29
412734,38
412736,32
412741,254
412742,8
412743,55
412745,98
412750,25
412754,7
412755,30
412756,142
412758,44
412760,41
412761,10
412777,91
412780,0
412785,164
412786,22
412790,74
412795,99
412796,0
412800,6
412802,4
412804,0
412807,0
412813,452
412816,26
412818,38
412819,58
412820,11
412824,0
412825,42
412827,24
412830,33
412836,36
412837,77
412845,50
412846,197
412847,214
412848,41
412851,25
412852,2
412854,29
412855,47
412856,34
412857,38
412858,24
412859,75
412861,63
412863,101
412864,240
412869,144
412870,101
412871,131
412872,94
412873,0
412874,34
412876,228
412878,148
412885,30
412887,25
412890,45
412891,0
412892,193
412894,0
412898,0
412900,0
412901,132
412905,55
412906,85
412908,81
412909,0
412911,42
412914,244
412916,0
412919,0
412924,0
412929,88
412930,57
412932,56
412943,82
412946,46
412956,0
412958,71
412961,87
412964,44
412966,33
412967,25
412972,54
412975,46
412976,67
412985,55
412991,29
412992,0
413001,20
413004,111
413006,30
413008,90
413009,18
413010,10
413011,39
413012,0
413022,0
413024,0
413027,329
413028,120
413032,344
413036,10
413039,50
413042,42
413050,26
413051,0
413052,0
413057,53
413058,49
413065,2
413066,188
413075,375
413079,0
413082,0
413083,47
413086,126
413087,0
413088,8
413096,89
413099,77
413102,0
413104,3
413110,7
413112,1
413116,13
413118,55
413122,101
413127,116
413141,0
413142,0
413143,30
413144,56
413145,36
413148,60
413149,8
413155,63
413156,38
413157,40
413160,38
413162,99
413164,50
413167,38
413172,3
413176,12
413177,181
413179,25
413182,33
413184,346
413185,78
413186,132
413188,24
413194,0
413196,129
413199,23
413200,1
413202,99
413203,40
413205,79
413207,8
413209,101
413214,0
413220,0
413221,95
413222,40
413223,0
413224,505
413226,75
413227,88
413228,386
413229,437
413230,68
413233,144
413238,192
413242,229
413252,176
413253,175
413255,24
413260,74
413261,100
413265,49
413267,219
413270,68
413271,47
413276,34
413278,8
413279,0
413285,43
413286,42
413288,83
413289,48
413290,38
413293,16
413294,46
413296,31
413297,44
413298,52
413299,32
413302,29
413303,41
413304,39
413305,15
413306,26
413311,68
413313,19
413315,177
413317,24
413319,168
413320,68
413321,1
413325,0
413328,89
413330,24
413333,0
413335,1
413336,0
413337,3
413338,0
413340,0
413348,152
413357,1
413365,24
413366,54
413367,32
413370,41
413373,33
413374,46
413376,25
413377,74
413378,41
413379,2
413382,0
413383,94
413384,13
413387,29
413397,15
413399,35
413400,38
413410,37
413411,26
413412,42
413414,15
413417,128
413418,77
413419,0
413420,0
413423,28
413424,42
413425,61
413426,181
413429,64
413432,21
413433,46
413434,25
413437,145
413441,0
413443,61
413444,35
413445,0
413448,12
413449,0
413450,0
413452,905
413459,49
413467,69
413468,41
413473,189
413477,126
413481,0
413482,20
413483,17
413487,0
413504,278
413510,0
413515,0
413522,14
413523,59
413525,50
413527,55
413530,45
413531,57
413536,37
413539,53
413544,0
413552,0
413555,80
413558,233
413561,76
413563,38
413564,32
413565,13
413567,99
413570,0
413573,25
413575,91
413579,54
413580,120
413583,76
413585,742
413586,28
