MAZ,TAZ,PUMA5CE00,COUNTYFP,MTCCountyID,COUNTYNAME
514570,1225,1301,95,6,Solano
515052,1225,1301,95,6,Solano
515445,1225,1301,95,6,Solano
515446,1225,1301,95,6,Solano
515453,1225,1301,95,6,Solano
516570,1225,1301,95,6,Solano
516924,1225,1301,95,6,Solano
518481,1225,1301,95,6,Solano
519372,1225,1301,95,6,Solano
519923,1225,1301,95,6,Solano
510863,1226,1301,95,6,Solano
511025,1226,1301,95,6,Solano
511028,1226,1301,95,6,Solano
511047,1226,1301,95,6,Solano
511059,1226,1301,95,6,Solano
511733,1226,1301,95,6,Solano
511735,1226,1301,95,6,Solano
513905,1226,1301,95,6,Solano
514093,1226,1301,95,6,Solano
514095,1226,1301,95,6,Solano
514097,1226,1301,95,6,Solano
514098,1226,1301,95,6,Solano
515055,1226,1301,95,6,Solano
515357,1226,1301,95,6,Solano
516091,1226,1301,95,6,Solano
516518,1226,1301,95,6,Solano
517653,1226,1301,95,6,Solano
517673,1226,1301,95,6,Solano
518485,1226,1301,95,6,Solano
518626,1226,1301,95,6,Solano
518628,1226,1301,95,6,Solano
518633,1226,1301,95,6,Solano
518638,1226,1301,95,6,Solano
519742,1226,1301,95,6,Solano
519743,1226,1301,95,6,Solano
519873,1226,1301,95,6,Solano
519879,1226,1301,95,6,Solano
520006,1226,1301,95,6,Solano
511060,1227,1301,95,6,Solano
511061,1227,1301,95,6,Solano
511743,1227,1301,95,6,Solano
512105,1227,1301,95,6,Solano
512106,1227,1301,95,6,Solano
512108,1227,1301,95,6,Solano
512838,1227,1301,95,6,Solano
514513,1227,1301,95,6,Solano
514515,1227,1301,95,6,Solano
514516,1227,1301,95,6,Solano
514874,1227,1301,95,6,Solano
514875,1227,1301,95,6,Solano
515699,1227,1301,95,6,Solano
515703,1227,1301,95,6,Solano
516159,1227,1301,95,6,Solano
516213,1227,1301,95,6,Solano
516585,1227,1301,95,6,Solano
517905,1227,1301,95,6,Solano
517912,1227,1301,95,6,Solano
517913,1227,1301,95,6,Solano
518637,1227,1301,95,6,Solano
518761,1227,1301,95,6,Solano
518770,1227,1301,95,6,Solano
518771,1227,1301,95,6,Solano
520129,1227,1301,95,6,Solano
520267,1227,1301,95,6,Solano
511450,1228,1301,95,6,Solano
511454,1228,1301,95,6,Solano
511473,1228,1301,95,6,Solano
512109,1228,1301,95,6,Solano
512423,1228,1301,95,6,Solano
514117,1228,1301,95,6,Solano
515705,1228,1301,95,6,Solano
515706,1228,1301,95,6,Solano
516024,1228,1301,95,6,Solano
516211,1228,1301,95,6,Solano
516229,1228,1301,95,6,Solano
517921,1228,1301,95,6,Solano
517923,1228,1301,95,6,Solano
519725,1228,1301,95,6,Solano
520136,1228,1301,95,6,Solano
520138,1228,1301,95,6,Solano
510313,1229,1301,95,6,Solano
510470,1229,1301,95,6,Solano
511086,1229,1301,95,6,Solano
511087,1229,1301,95,6,Solano
511441,1229,1301,95,6,Solano
511449,1229,1301,95,6,Solano
511451,1229,1301,95,6,Solano
511589,1229,1301,95,6,Solano
512110,1229,1301,95,6,Solano
512111,1229,1301,95,6,Solano
512112,1229,1301,95,6,Solano
512113,1229,1301,95,6,Solano
512516,1229,1301,95,6,Solano
514118,1229,1301,95,6,Solano
514521,1229,1301,95,6,Solano
515709,1229,1301,95,6,Solano
515781,1229,1301,95,6,Solano
516027,1229,1301,95,6,Solano
516099,1229,1301,95,6,Solano
516214,1229,1301,95,6,Solano
516215,1229,1301,95,6,Solano
516216,1229,1301,95,6,Solano
516568,1229,1301,95,6,Solano
517909,1229,1301,95,6,Solano
517910,1229,1301,95,6,Solano
518772,1229,1301,95,6,Solano
518776,1229,1301,95,6,Solano
519788,1229,1301,95,6,Solano
520135,1229,1301,95,6,Solano
510799,1230,1301,95,6,Solano
510801,1230,1301,95,6,Solano
511097,1230,1301,95,6,Solano
511367,1230,1301,95,6,Solano
511436,1230,1301,95,6,Solano
511439,1230,1301,95,6,Solano
511442,1230,1301,95,6,Solano
511588,1230,1301,95,6,Solano
511744,1230,1301,95,6,Solano
512100,1230,1301,95,6,Solano
513155,1230,1301,95,6,Solano
514078,1230,1301,95,6,Solano
514520,1230,1301,95,6,Solano
514905,1230,1301,95,6,Solano
515064,1230,1301,95,6,Solano
515696,1230,1301,95,6,Solano
516097,1230,1301,95,6,Solano
516164,1230,1301,95,6,Solano
516972,1230,1301,95,6,Solano
517655,1230,1301,95,6,Solano
517663,1230,1301,95,6,Solano
517902,1230,1301,95,6,Solano
517906,1230,1301,95,6,Solano
518488,1230,1301,95,6,Solano
518490,1230,1301,95,6,Solano
518762,1230,1301,95,6,Solano
519747,1230,1301,95,6,Solano
519863,1230,1301,95,6,Solano
520017,1230,1301,95,6,Solano
511433,1231,1301,95,6,Solano
511434,1231,1301,95,6,Solano
511437,1231,1301,95,6,Solano
511440,1231,1301,95,6,Solano
512098,1231,1301,95,6,Solano
512101,1231,1301,95,6,Solano
513156,1231,1301,95,6,Solano
514512,1231,1301,95,6,Solano
514517,1231,1301,95,6,Solano
514518,1231,1301,95,6,Solano
515690,1231,1301,95,6,Solano
515694,1231,1301,95,6,Solano
515698,1231,1301,95,6,Solano
515704,1231,1301,95,6,Solano
516095,1231,1301,95,6,Solano
516100,1231,1301,95,6,Solano
517669,1231,1301,95,6,Solano
519041,1231,1301,95,6,Solano
519868,1231,1301,95,6,Solano
520016,1231,1301,95,6,Solano
510560,1232,1301,95,6,Solano
510562,1232,1301,95,6,Solano
510962,1232,1301,95,6,Solano
511043,1232,1301,95,6,Solano
511044,1232,1301,95,6,Solano
511045,1232,1301,95,6,Solano
511048,1232,1301,95,6,Solano
511374,1232,1301,95,6,Solano
511375,1232,1301,95,6,Solano
511722,1232,1301,95,6,Solano
511725,1232,1301,95,6,Solano
511729,1232,1301,95,6,Solano
511730,1232,1301,95,6,Solano
511734,1232,1301,95,6,Solano
513418,1232,1301,95,6,Solano
513421,1232,1301,95,6,Solano
513712,1232,1301,95,6,Solano
513715,1232,1301,95,6,Solano
513907,1232,1301,95,6,Solano
514082,1232,1301,95,6,Solano
514083,1232,1301,95,6,Solano
514087,1232,1301,95,6,Solano
514146,1232,1301,95,6,Solano
514715,1232,1301,95,6,Solano
514716,1232,1301,95,6,Solano
515355,1232,1301,95,6,Solano
516978,1232,1301,95,6,Solano
516979,1232,1301,95,6,Solano
517650,1232,1301,95,6,Solano
517667,1232,1301,95,6,Solano
517672,1232,1301,95,6,Solano
519864,1232,1301,95,6,Solano
519866,1232,1301,95,6,Solano
519871,1232,1301,95,6,Solano
519942,1232,1301,95,6,Solano
510558,1233,1301,95,6,Solano
510559,1233,1301,95,6,Solano
510958,1233,1301,95,6,Solano
511030,1233,1301,95,6,Solano
511031,1233,1301,95,6,Solano
511035,1233,1301,95,6,Solano
511036,1233,1301,95,6,Solano
511037,1233,1301,95,6,Solano
511369,1233,1301,95,6,Solano
511371,1233,1301,95,6,Solano
511726,1233,1301,95,6,Solano
514079,1233,1301,95,6,Solano
514085,1233,1301,95,6,Solano
514088,1233,1301,95,6,Solano
514145,1233,1301,95,6,Solano
514714,1233,1301,95,6,Solano
515066,1233,1301,95,6,Solano
515068,1233,1301,95,6,Solano
515076,1233,1301,95,6,Solano
516923,1233,1301,95,6,Solano
516968,1233,1301,95,6,Solano
516970,1233,1301,95,6,Solano
517659,1233,1301,95,6,Solano
517665,1233,1301,95,6,Solano
518470,1233,1301,95,6,Solano
519735,1233,1301,95,6,Solano
519745,1233,1301,95,6,Solano
519748,1233,1301,95,6,Solano
519862,1233,1301,95,6,Solano
520068,1233,1301,95,6,Solano
510134,1234,1301,95,6,Solano
510175,1234,1301,95,6,Solano
510176,1234,1301,95,6,Solano
510308,1234,1301,95,6,Solano
510311,1234,1301,95,6,Solano
510531,1234,1301,95,6,Solano
510548,1234,1301,95,6,Solano
510552,1234,1301,95,6,Solano
510554,1234,1301,95,6,Solano
510555,1234,1301,95,6,Solano
510556,1234,1301,95,6,Solano
510950,1234,1301,95,6,Solano
510953,1234,1301,95,6,Solano
510954,1234,1301,95,6,Solano
510956,1234,1301,95,6,Solano
511093,1234,1301,95,6,Solano
511925,1234,1301,95,6,Solano
512430,1234,1301,95,6,Solano
513094,1234,1301,95,6,Solano
513901,1234,1301,95,6,Solano
513902,1234,1301,95,6,Solano
514150,1234,1301,95,6,Solano
514151,1234,1301,95,6,Solano
514152,1234,1301,95,6,Solano
514277,1234,1301,95,6,Solano
514706,1234,1301,95,6,Solano
514708,1234,1301,95,6,Solano
515440,1234,1301,95,6,Solano
515441,1234,1301,95,6,Solano
515443,1234,1301,95,6,Solano
516781,1234,1301,95,6,Solano
516864,1234,1301,95,6,Solano
516916,1234,1301,95,6,Solano
516919,1234,1301,95,6,Solano
517470,1234,1301,95,6,Solano
518072,1234,1301,95,6,Solano
518073,1234,1301,95,6,Solano
518074,1234,1301,95,6,Solano
518079,1234,1301,95,6,Solano
518319,1234,1301,95,6,Solano
518327,1234,1301,95,6,Solano
518328,1234,1301,95,6,Solano
518471,1234,1301,95,6,Solano
519623,1234,1301,95,6,Solano
519734,1234,1301,95,6,Solano
510130,1235,1301,95,6,Solano
510133,1235,1301,95,6,Solano
510137,1235,1301,95,6,Solano
510177,1235,1301,95,6,Solano
510179,1235,1301,95,6,Solano
510481,1235,1301,95,6,Solano
510483,1235,1301,95,6,Solano
510539,1235,1301,95,6,Solano
510586,1235,1301,95,6,Solano
510940,1235,1301,95,6,Solano
511922,1235,1301,95,6,Solano
511927,1235,1301,95,6,Solano
511929,1235,1301,95,6,Solano
513406,1235,1301,95,6,Solano
514283,1235,1301,95,6,Solano
514931,1235,1301,95,6,Solano
516720,1235,1301,95,6,Solano
516722,1235,1301,95,6,Solano
516723,1235,1301,95,6,Solano
516724,1235,1301,95,6,Solano
516869,1235,1301,95,6,Solano
516873,1235,1301,95,6,Solano
517882,1235,1301,95,6,Solano
519374,1235,1301,95,6,Solano
519619,1235,1301,95,6,Solano
519625,1235,1301,95,6,Solano
519791,1235,1301,95,6,Solano
519925,1235,1301,95,6,Solano
510461,1236,1301,95,6,Solano
510465,1236,1301,95,6,Solano
510466,1236,1301,95,6,Solano
510479,1236,1301,95,6,Solano
510861,1236,1301,95,6,Solano
511072,1236,1301,95,6,Solano
511578,1236,1301,95,6,Solano
511579,1236,1301,95,6,Solano
511583,1236,1301,95,6,Solano
511594,1236,1301,95,6,Solano
511921,1236,1301,95,6,Solano
512615,1236,1301,95,6,Solano
513837,1236,1301,95,6,Solano
513883,1236,1301,95,6,Solano
513888,1236,1301,95,6,Solano
513893,1236,1301,95,6,Solano
514160,1236,1301,95,6,Solano
515784,1236,1301,95,6,Solano
515789,1236,1301,95,6,Solano
516684,1236,1301,95,6,Solano
517475,1236,1301,95,6,Solano
517875,1236,1301,95,6,Solano
517876,1236,1301,95,6,Solano
517880,1236,1301,95,6,Solano
518172,1236,1301,95,6,Solano
518173,1236,1301,95,6,Solano
518315,1236,1301,95,6,Solano
519236,1236,1301,95,6,Solano
520279,1236,1301,95,6,Solano
510124,1237,1301,95,6,Solano
510125,1237,1301,95,6,Solano
510181,1237,1301,95,6,Solano
510462,1237,1301,95,6,Solano
510468,1237,1301,95,6,Solano
511577,1237,1301,95,6,Solano
511673,1237,1301,95,6,Solano
511984,1237,1301,95,6,Solano
513884,1237,1301,95,6,Solano
514296,1237,1301,95,6,Solano
516572,1237,1301,95,6,Solano
516821,1237,1301,95,6,Solano
516822,1237,1301,95,6,Solano
516859,1237,1301,95,6,Solano
519148,1237,1301,95,6,Solano
519500,1237,1301,95,6,Solano
519518,1237,1301,95,6,Solano
520072,1237,1301,95,6,Solano
510122,1238,1301,95,6,Solano
510382,1238,1301,95,6,Solano
510384,1238,1301,95,6,Solano
510463,1238,1301,95,6,Solano
510464,1238,1301,95,6,Solano
510798,1238,1301,95,6,Solano
511456,1238,1301,95,6,Solano
511460,1238,1301,95,6,Solano
511582,1238,1301,95,6,Solano
511586,1238,1301,95,6,Solano
513014,1238,1301,95,6,Solano
513397,1238,1301,95,6,Solano
513890,1238,1301,95,6,Solano
513913,1238,1301,95,6,Solano
514054,1238,1301,95,6,Solano
514100,1238,1301,95,6,Solano
514156,1238,1301,95,6,Solano
514208,1238,1301,95,6,Solano
514211,1238,1301,95,6,Solano
514293,1238,1301,95,6,Solano
514924,1238,1301,95,6,Solano
515802,1238,1301,95,6,Solano
516682,1238,1301,95,6,Solano
516790,1238,1301,95,6,Solano
516846,1238,1301,95,6,Solano
518180,1238,1301,95,6,Solano
519144,1238,1301,95,6,Solano
519786,1238,1301,95,6,Solano
510153,1239,1301,95,6,Solano
510170,1239,1301,95,6,Solano
510569,1239,1301,95,6,Solano
510570,1239,1301,95,6,Solano
511285,1239,1301,95,6,Solano
511618,1239,1301,95,6,Solano
512045,1239,1301,95,6,Solano
513966,1239,1301,95,6,Solano
514531,1239,1301,95,6,Solano
515154,1239,1301,95,6,Solano
516378,1239,1301,95,6,Solano
519167,1239,1301,95,6,Solano
510154,1240,1301,95,6,Solano
510157,1240,1301,95,6,Solano
510158,1240,1301,95,6,Solano
510159,1240,1301,95,6,Solano
510160,1240,1301,95,6,Solano
511068,1240,1301,95,6,Solano
511286,1240,1301,95,6,Solano
511287,1240,1301,95,6,Solano
511288,1240,1301,95,6,Solano
511471,1240,1301,95,6,Solano
511622,1240,1301,95,6,Solano
511675,1240,1301,95,6,Solano
511678,1240,1301,95,6,Solano
512605,1240,1301,95,6,Solano
513255,1240,1301,95,6,Solano
513833,1240,1301,95,6,Solano
513971,1240,1301,95,6,Solano
514126,1240,1301,95,6,Solano
514899,1240,1301,95,6,Solano
514901,1240,1301,95,6,Solano
516520,1240,1301,95,6,Solano
516671,1240,1301,95,6,Solano
518563,1240,1301,95,6,Solano
518565,1240,1301,95,6,Solano
518567,1240,1301,95,6,Solano
518568,1240,1301,95,6,Solano
519168,1240,1301,95,6,Solano
519281,1240,1301,95,6,Solano
519282,1240,1301,95,6,Solano
519659,1240,1301,95,6,Solano
510294,1241,1301,95,6,Solano
510471,1241,1301,95,6,Solano
511073,1241,1301,95,6,Solano
511075,1241,1301,95,6,Solano
511225,1241,1301,95,6,Solano
511977,1241,1301,95,6,Solano
511978,1241,1301,95,6,Solano
512034,1241,1301,95,6,Solano
512039,1241,1301,95,6,Solano
512361,1241,1301,95,6,Solano
513835,1241,1301,95,6,Solano
513972,1241,1301,95,6,Solano
513986,1241,1301,95,6,Solano
514289,1241,1301,95,6,Solano
514796,1241,1301,95,6,Solano
514804,1241,1301,95,6,Solano
516534,1241,1301,95,6,Solano
516670,1241,1301,95,6,Solano
516833,1241,1301,95,6,Solano
516837,1241,1301,95,6,Solano
518711,1241,1301,95,6,Solano
519295,1241,1301,95,6,Solano
519653,1241,1301,95,6,Solano
510128,1242,1301,95,6,Solano
510299,1242,1301,95,6,Solano
510300,1242,1301,95,6,Solano
510472,1242,1301,95,6,Solano
510474,1242,1301,95,6,Solano
510475,1242,1301,95,6,Solano
510476,1242,1301,95,6,Solano
510477,1242,1301,95,6,Solano
510538,1242,1301,95,6,Solano
511032,1242,1301,95,6,Solano
511095,1242,1301,95,6,Solano
511291,1242,1301,95,6,Solano
511362,1242,1301,95,6,Solano
511988,1242,1301,95,6,Solano
512046,1242,1301,95,6,Solano
512049,1242,1301,95,6,Solano
512279,1242,1301,95,6,Solano
512362,1242,1301,95,6,Solano
513622,1242,1301,95,6,Solano
513754,1242,1301,95,6,Solano
513918,1242,1301,95,6,Solano
514046,1242,1301,95,6,Solano
514279,1242,1301,95,6,Solano
514355,1242,1301,95,6,Solano
515059,1242,1301,95,6,Solano
515061,1242,1301,95,6,Solano
515785,1242,1301,95,6,Solano
516447,1242,1301,95,6,Solano
516575,1242,1301,95,6,Solano
516863,1242,1301,95,6,Solano
516877,1242,1301,95,6,Solano
517527,1242,1301,95,6,Solano
518314,1242,1301,95,6,Solano
519433,1242,1301,95,6,Solano
519614,1242,1301,95,6,Solano
510579,1243,1301,95,6,Solano
511076,1243,1301,95,6,Solano
511666,1243,1301,95,6,Solano
511981,1243,1301,95,6,Solano
511987,1243,1301,95,6,Solano
512040,1243,1301,95,6,Solano
512041,1243,1301,95,6,Solano
513459,1243,1301,95,6,Solano
513982,1243,1301,95,6,Solano
514800,1243,1301,95,6,Solano
516446,1243,1301,95,6,Solano
518577,1243,1301,95,6,Solano
518843,1243,1301,95,6,Solano
519289,1243,1301,95,6,Solano
519434,1243,1301,95,6,Solano
510319,1244,1301,95,6,Solano
510573,1244,1301,95,6,Solano
510575,1244,1301,95,6,Solano
510577,1244,1301,95,6,Solano
510578,1244,1301,95,6,Solano
511062,1244,1301,95,6,Solano
511290,1244,1301,95,6,Solano
511625,1244,1301,95,6,Solano
511679,1244,1301,95,6,Solano
511680,1244,1301,95,6,Solano
511682,1244,1301,95,6,Solano
511969,1244,1301,95,6,Solano
511971,1244,1301,95,6,Solano
511972,1244,1301,95,6,Solano
512277,1244,1301,95,6,Solano
512681,1244,1301,95,6,Solano
513529,1244,1301,95,6,Solano
513973,1244,1301,95,6,Solano
513974,1244,1301,95,6,Solano
513976,1244,1301,95,6,Solano
514556,1244,1301,95,6,Solano
516444,1244,1301,95,6,Solano
516525,1244,1301,95,6,Solano
518574,1244,1301,95,6,Solano
518575,1244,1301,95,6,Solano
518576,1244,1301,95,6,Solano
518579,1244,1301,95,6,Solano
519286,1244,1301,95,6,Solano
519299,1244,1301,95,6,Solano
519661,1244,1301,95,6,Solano
510532,1245,1301,95,6,Solano
510533,1245,1301,95,6,Solano
510865,1245,1301,95,6,Solano
511063,1245,1301,95,6,Solano
511065,1245,1301,95,6,Solano
511066,1245,1301,95,6,Solano
511668,1245,1301,95,6,Solano
511683,1245,1301,95,6,Solano
511974,1245,1301,95,6,Solano
512036,1245,1301,95,6,Solano
513546,1245,1301,95,6,Solano
513979,1245,1301,95,6,Solano
513981,1245,1301,95,6,Solano
518066,1245,1301,95,6,Solano
518184,1245,1301,95,6,Solano
518705,1245,1301,95,6,Solano
518706,1245,1301,95,6,Solano
518718,1245,1301,95,6,Solano
519430,1245,1301,95,6,Solano
520282,1245,1301,95,6,Solano
510050,1246,1301,95,6,Solano
510051,1246,1301,95,6,Solano
510169,1246,1301,95,6,Solano
510542,1246,1301,95,6,Solano
510571,1246,1301,95,6,Solano
511042,1246,1301,95,6,Solano
511058,1246,1301,95,6,Solano
511366,1246,1301,95,6,Solano
511444,1246,1301,95,6,Solano
511590,1246,1301,95,6,Solano
511623,1246,1301,95,6,Solano
512283,1246,1301,95,6,Solano
513079,1246,1301,95,6,Solano
513081,1246,1301,95,6,Solano
513097,1246,1301,95,6,Solano
513756,1246,1301,95,6,Solano
513775,1246,1301,95,6,Solano
514062,1246,1301,95,6,Solano
514357,1246,1301,95,6,Solano
514561,1246,1301,95,6,Solano
514916,1246,1301,95,6,Solano
515098,1246,1301,95,6,Solano
515160,1246,1301,95,6,Solano
516267,1246,1301,95,6,Solano
516579,1246,1301,95,6,Solano
516632,1246,1301,95,6,Solano
516676,1246,1301,95,6,Solano
516707,1246,1301,95,6,Solano
516838,1246,1301,95,6,Solano
517675,1246,1301,95,6,Solano
517677,1246,1301,95,6,Solano
518571,1246,1301,95,6,Solano
518632,1246,1301,95,6,Solano
519250,1246,1301,95,6,Solano
519439,1246,1301,95,6,Solano
519441,1246,1301,95,6,Solano
519523,1246,1301,95,6,Solano
519524,1246,1301,95,6,Solano
519724,1246,1301,95,6,Solano
520071,1246,1301,95,6,Solano
510232,1247,1302,95,6,Solano
510246,1247,1302,95,6,Solano
510428,1247,1302,95,6,Solano
510909,1247,1302,95,6,Solano
510910,1247,1302,95,6,Solano
510917,1247,1302,95,6,Solano
510988,1247,1302,95,6,Solano
511168,1247,1302,95,6,Solano
511395,1247,1302,95,6,Solano
511492,1247,1302,95,6,Solano
511534,1247,1302,95,6,Solano
511684,1247,1302,95,6,Solano
511685,1247,1302,95,6,Solano
511771,1247,1302,95,6,Solano
511875,1247,1302,95,6,Solano
511968,1247,1302,95,6,Solano
512373,1247,1302,95,6,Solano
512386,1247,1302,95,6,Solano
512636,1247,1302,95,6,Solano
512850,1247,1302,95,6,Solano
513424,1247,1302,95,6,Solano
513491,1247,1302,95,6,Solano
513549,1247,1302,95,6,Solano
513933,1247,1302,95,6,Solano
514295,1247,1302,95,6,Solano
514377,1247,1302,95,6,Solano
514917,1247,1302,95,6,Solano
515101,1247,1302,95,6,Solano
515104,1247,1302,95,6,Solano
515334,1247,1302,95,6,Solano
515391,1247,1302,95,6,Solano
515478,1247,1302,95,6,Solano
515587,1247,1302,95,6,Solano
515653,1247,1302,95,6,Solano
515663,1247,1302,95,6,Solano
516482,1247,1302,95,6,Solano
517296,1247,1302,95,6,Solano
517405,1247,1302,95,6,Solano
517417,1247,1302,95,6,Solano
517496,1247,1302,95,6,Solano
517643,1247,1302,95,6,Solano
518194,1247,1302,95,6,Solano
518449,1247,1302,95,6,Solano
518867,1247,1302,95,6,Solano
519318,1247,1302,95,6,Solano
519922,1247,1302,95,6,Solano
520213,1247,1302,95,6,Solano
520520,1247,1302,95,6,Solano
510207,1248,1302,95,6,Solano
510208,1248,1302,95,6,Solano
510242,1248,1302,95,6,Solano
510243,1248,1302,95,6,Solano
510352,1248,1302,95,6,Solano
510354,1248,1302,95,6,Solano
510357,1248,1302,95,6,Solano
510360,1248,1302,95,6,Solano
510436,1248,1302,95,6,Solano
510437,1248,1302,95,6,Solano
510503,1248,1302,95,6,Solano
510777,1248,1302,95,6,Solano
510828,1248,1302,95,6,Solano
510831,1248,1302,95,6,Solano
510984,1248,1302,95,6,Solano
511163,1248,1302,95,6,Solano
511869,1248,1302,95,6,Solano
511870,1248,1302,95,6,Solano
511935,1248,1302,95,6,Solano
511992,1248,1302,95,6,Solano
512207,1248,1302,95,6,Solano
512211,1248,1302,95,6,Solano
512876,1248,1302,95,6,Solano
512955,1248,1302,95,6,Solano
513000,1248,1302,95,6,Solano
513002,1248,1302,95,6,Solano
513200,1248,1302,95,6,Solano
513278,1248,1302,95,6,Solano
513334,1248,1302,95,6,Solano
513489,1248,1302,95,6,Solano
513579,1248,1302,95,6,Solano
514398,1248,1302,95,6,Solano
514755,1248,1302,95,6,Solano
515102,1248,1302,95,6,Solano
515203,1248,1302,95,6,Solano
515207,1248,1302,95,6,Solano
515581,1248,1302,95,6,Solano
515612,1248,1302,95,6,Solano
515620,1248,1302,95,6,Solano
515661,1248,1302,95,6,Solano
515997,1248,1302,95,6,Solano
516126,1248,1302,95,6,Solano
516136,1248,1302,95,6,Solano
516138,1248,1302,95,6,Solano
516140,1248,1302,95,6,Solano
516242,1248,1302,95,6,Solano
516303,1248,1302,95,6,Solano
516309,1248,1302,95,6,Solano
516398,1248,1302,95,6,Solano
516400,1248,1302,95,6,Solano
516403,1248,1302,95,6,Solano
517332,1248,1302,95,6,Solano
517428,1248,1302,95,6,Solano
517430,1248,1302,95,6,Solano
517640,1248,1302,95,6,Solano
517686,1248,1302,95,6,Solano
518452,1248,1302,95,6,Solano
518520,1248,1302,95,6,Solano
518661,1248,1302,95,6,Solano
518813,1248,1302,95,6,Solano
518942,1248,1302,95,6,Solano
519582,1248,1302,95,6,Solano
519802,1248,1302,95,6,Solano
519981,1248,1302,95,6,Solano
520109,1248,1302,95,6,Solano
510210,1249,1302,95,6,Solano
510245,1249,1302,95,6,Solano
510631,1249,1302,95,6,Solano
510692,1249,1302,95,6,Solano
510922,1249,1302,95,6,Solano
510982,1249,1302,95,6,Solano
510989,1249,1302,95,6,Solano
510990,1249,1302,95,6,Solano
511147,1249,1302,95,6,Solano
511148,1249,1302,95,6,Solano
511517,1249,1302,95,6,Solano
511873,1249,1302,95,6,Solano
512078,1249,1302,95,6,Solano
512567,1249,1302,95,6,Solano
512763,1249,1302,95,6,Solano
512854,1249,1302,95,6,Solano
512860,1249,1302,95,6,Solano
512956,1249,1302,95,6,Solano
513485,1249,1302,95,6,Solano
513559,1249,1302,95,6,Solano
513846,1249,1302,95,6,Solano
514000,1249,1302,95,6,Solano
514507,1249,1302,95,6,Solano
514609,1249,1302,95,6,Solano
514976,1249,1302,95,6,Solano
515107,1249,1302,95,6,Solano
515192,1249,1302,95,6,Solano
515195,1249,1302,95,6,Solano
515568,1249,1302,95,6,Solano
515590,1249,1302,95,6,Solano
515591,1249,1302,95,6,Solano
515664,1249,1302,95,6,Solano
515998,1249,1302,95,6,Solano
516601,1249,1302,95,6,Solano
516742,1249,1302,95,6,Solano
516743,1249,1302,95,6,Solano
516960,1249,1302,95,6,Solano
517003,1249,1302,95,6,Solano
517009,1249,1302,95,6,Solano
517063,1249,1302,95,6,Solano
517192,1249,1302,95,6,Solano
517282,1249,1302,95,6,Solano
517374,1249,1302,95,6,Solano
517421,1249,1302,95,6,Solano
517544,1249,1302,95,6,Solano
518587,1249,1302,95,6,Solano
518666,1249,1302,95,6,Solano
518806,1249,1302,95,6,Solano
519824,1249,1302,95,6,Solano
510683,1250,1302,95,6,Solano
511133,1250,1302,95,6,Solano
511135,1250,1302,95,6,Solano
511310,1250,1302,95,6,Solano
511312,1250,1302,95,6,Solano
511930,1250,1302,95,6,Solano
511931,1250,1302,95,6,Solano
512138,1250,1302,95,6,Solano
512963,1250,1302,95,6,Solano
514199,1250,1302,95,6,Solano
514200,1250,1302,95,6,Solano
514650,1250,1302,95,6,Solano
514660,1250,1302,95,6,Solano
515394,1250,1302,95,6,Solano
515877,1250,1302,95,6,Solano
515905,1250,1302,95,6,Solano
516413,1250,1302,95,6,Solano
516473,1250,1302,95,6,Solano
516894,1250,1302,95,6,Solano
517031,1250,1302,95,6,Solano
517033,1250,1302,95,6,Solano
519214,1250,1302,95,6,Solano
519804,1250,1302,95,6,Solano
510013,1251,1302,95,6,Solano
510240,1251,1302,95,6,Solano
510254,1251,1302,95,6,Solano
510333,1251,1302,95,6,Solano
510334,1251,1302,95,6,Solano
510336,1251,1302,95,6,Solano
510348,1251,1302,95,6,Solano
510632,1251,1302,95,6,Solano
510635,1251,1302,95,6,Solano
510636,1251,1302,95,6,Solano
510645,1251,1302,95,6,Solano
510666,1251,1302,95,6,Solano
510774,1251,1302,95,6,Solano
510776,1251,1302,95,6,Solano
510778,1251,1302,95,6,Solano
510804,1251,1302,95,6,Solano
510907,1251,1302,95,6,Solano
510997,1251,1302,95,6,Solano
511110,1251,1302,95,6,Solano
511119,1251,1302,95,6,Solano
511127,1251,1302,95,6,Solano
511134,1251,1302,95,6,Solano
511138,1251,1302,95,6,Solano
511237,1251,1302,95,6,Solano
511302,1251,1302,95,6,Solano
511331,1251,1302,95,6,Solano
511493,1251,1302,95,6,Solano
511496,1251,1302,95,6,Solano
511630,1251,1302,95,6,Solano
511631,1251,1302,95,6,Solano
511691,1251,1302,95,6,Solano
511874,1251,1302,95,6,Solano
511943,1251,1302,95,6,Solano
511945,1251,1302,95,6,Solano
511947,1251,1302,95,6,Solano
511959,1251,1302,95,6,Solano
512003,1251,1302,95,6,Solano
512005,1251,1302,95,6,Solano
512053,1251,1302,95,6,Solano
512054,1251,1302,95,6,Solano
512061,1251,1302,95,6,Solano
512147,1251,1302,95,6,Solano
512304,1251,1302,95,6,Solano
512306,1251,1302,95,6,Solano
512315,1251,1302,95,6,Solano
512316,1251,1302,95,6,Solano
512396,1251,1302,95,6,Solano
512566,1251,1302,95,6,Solano
512688,1251,1302,95,6,Solano
512691,1251,1302,95,6,Solano
512705,1251,1302,95,6,Solano
513198,1251,1302,95,6,Solano
513283,1251,1302,95,6,Solano
513333,1251,1302,95,6,Solano
513925,1251,1302,95,6,Solano
513926,1251,1302,95,6,Solano
514190,1251,1302,95,6,Solano
514318,1251,1302,95,6,Solano
514322,1251,1302,95,6,Solano
