maz,taz,maz_original,taz_original,PUMA5CE00,COUNTYFP,mtc_county_id,county_name
9413,1768,211563,200777,2702,85,3,Santa Clara
9414,1767,211564,200776,2702,85,3,Santa Clara
9415,1767,211565,200776,2702,85,3,Santa Clara
9416,1767,211566,200776,2702,85,3,Santa Clara
9417,1769,211568,200778,2702,85,3,Santa Clara
9418,1769,211573,200778,2702,85,3,Santa Clara
9419,1867,211574,200885,2702,85,3,Santa Clara
9420,1291,211575,200263,2707,85,3,Santa Clara
9421,1290,211576,200262,2707,85,3,Santa Clara
9422,1144,211578,200109,2710,85,3,Santa Clara
9423,2024,211580,201062,2707,85,3,Santa Clara
9424,2025,211582,201063,2708,85,3,Santa Clara
9425,1363,211583,200337,2708,85,3,Santa Clara
9426,1363,211584,200337,2708,85,3,Santa Clara
9427,1409,211585,200387,2708,85,3,Santa Clara
9428,1504,211588,200486,2703,85,3,Santa Clara
9429,1504,211589,200486,2703,85,3,Santa Clara
9430,1834,211590,200849,2710,85,3,Santa Clara
9431,1969,211597,201000,2711,85,3,Santa Clara
9432,1970,211598,201002,2711,85,3,Santa Clara
9433,1970,211599,201002,2711,85,3,Santa Clara
9434,1398,211606,200376,2702,85,3,Santa Clara
9435,1489,211607,200470,2702,85,3,Santa Clara
9436,2051,211609,201090,2702,85,3,Santa Clara
9437,1052,211610,200010,2703,85,3,Santa Clara
9438,1864,211611,200881,2703,85,3,Santa Clara
9439,1482,211615,200463,2701,85,3,Santa Clara
9440,1088,211616,200047,2701,85,3,Santa Clara
9441,1864,211619,200881,2703,85,3,Santa Clara
9442,1052,211620,200010,2703,85,3,Santa Clara
9443,1522,211625,200508,2701,85,3,Santa Clara
9444,1052,211626,200010,2703,85,3,Santa Clara
9445,1398,211627,200376,2702,85,3,Santa Clara
9446,1398,211629,200376,2702,85,3,Santa Clara
9447,1398,211632,200376,2702,85,3,Santa Clara
9448,1267,211638,200237,2702,85,3,Santa Clara
9449,1663,211648,200659,2706,85,3,Santa Clara
9450,1057,211652,200015,2706,85,3,Santa Clara
9451,1484,211657,200465,2706,85,3,Santa Clara
9452,1484,211661,200465,2706,85,3,Santa Clara
9453,1484,211665,200465,2706,85,3,Santa Clara
9454,1484,211666,200465,2706,85,3,Santa Clara
9455,1919,211671,200944,2703,85,3,Santa Clara
9456,1920,211675,200945,2703,85,3,Santa Clara
9457,1839,211678,200854,2710,85,3,Santa Clara
9458,1952,211680,200982,2710,85,3,Santa Clara
9459,1839,211681,200854,2710,85,3,Santa Clara
9460,1145,211683,200110,2710,85,3,Santa Clara
9461,2043,211686,201082,2710,85,3,Santa Clara
9462,1882,211687,200902,2710,85,3,Santa Clara
9463,1530,211690,200516,2707,85,3,Santa Clara
9464,1502,211691,200484,2703,85,3,Santa Clara
9465,2038,211692,201077,2703,85,3,Santa Clara
9466,2039,211693,201078,2703,85,3,Santa Clara
9467,2039,211695,201078,2703,85,3,Santa Clara
9468,2038,211696,201077,2703,85,3,Santa Clara
9469,1612,211699,200604,2703,85,3,Santa Clara
9470,1612,211700,200604,2703,85,3,Santa Clara
9471,1114,211702,200077,2712,85,3,Santa Clara
9472,1591,211705,200580,2712,85,3,Santa Clara
9473,2030,211706,201069,2701,85,3,Santa Clara
9474,1433,211709,200411,2701,85,3,Santa Clara
9475,1344,211710,200318,2701,85,3,Santa Clara
9476,1432,211712,200410,2701,85,3,Santa Clara
9477,1432,211713,200410,2701,85,3,Santa Clara
9478,1433,211714,200411,2701,85,3,Santa Clara
9479,1698,211715,200696,2713,85,3,Santa Clara
9480,1951,211716,200981,2713,85,3,Santa Clara
9481,1638,211718,200631,2712,85,3,Santa Clara
9482,1728,211719,200732,2712,85,3,Santa Clara
9483,1683,211721,200680,2712,85,3,Santa Clara
9484,1685,211722,200682,2712,85,3,Santa Clara
9485,1685,211724,200682,2712,85,3,Santa Clara
9486,1104,211725,200066,2711,85,3,Santa Clara
9487,1127,211727,200091,2713,85,3,Santa Clara
9488,1807,211729,200819,2704,85,3,Santa Clara
9489,1763,211731,200771,2704,85,3,Santa Clara
9490,1303,211738,200275,2705,85,3,Santa Clara
9491,1926,211742,200953,2710,85,3,Santa Clara
9492,1312,211743,200284,2710,85,3,Santa Clara
9493,1312,211744,200284,2710,85,3,Santa Clara
9494,1969,211745,201000,2711,85,3,Santa Clara
9495,1475,211747,200456,2710,85,3,Santa Clara
9496,1300,211756,200272,2712,85,3,Santa Clara
9497,1461,211757,200442,2711,85,3,Santa Clara
9498,1227,211763,200196,2704,85,3,Santa Clara
9499,1392,211765,200367,2714,85,3,Santa Clara
9500,1465,211766,200446,2714,85,3,Santa Clara
9501,1556,211767,200543,2714,85,3,Santa Clara
9502,1076,211768,200034,2714,85,3,Santa Clara
9503,1726,211769,200730,2702,85,3,Santa Clara
9504,1726,211770,200730,2702,85,3,Santa Clara
9505,1764,211771,200773,2702,85,3,Santa Clara
9506,1767,211773,200776,2702,85,3,Santa Clara
9507,1769,211775,200778,2702,85,3,Santa Clara
9508,1867,211778,200885,2702,85,3,Santa Clara
9509,1387,211781,200362,2708,85,3,Santa Clara
9510,1777,211783,200786,2707,85,3,Santa Clara
9511,1965,211796,200996,2707,85,3,Santa Clara
9512,1902,211800,200925,2707,85,3,Santa Clara
9513,1569,211805,200558,2701,85,3,Santa Clara
9514,1105,211810,200067,2708,85,3,Santa Clara
9515,1267,211813,200237,2702,85,3,Santa Clara
9516,1085,211817,200044,2701,85,3,Santa Clara
9517,1730,211827,200734,2706,85,3,Santa Clara
9518,1057,211832,200015,2706,85,3,Santa Clara
9519,1545,211834,200531,2706,85,3,Santa Clara
9520,1134,211837,200099,2706,85,3,Santa Clara
9521,1546,211848,200532,2706,85,3,Santa Clara
9522,1756,211850,200764,2709,85,3,Santa Clara
9523,1797,211852,200809,2709,85,3,Santa Clara
9524,1797,211853,200809,2709,85,3,Santa Clara
9525,1798,211854,200810,2709,85,3,Santa Clara
9526,1634,211856,200626,2703,85,3,Santa Clara
9527,1328,211860,200302,2709,85,3,Santa Clara
9528,1804,211861,200816,2709,85,3,Santa Clara
9529,1805,211863,200817,2709,85,3,Santa Clara
9530,1389,211864,200364,2709,85,3,Santa Clara
9531,1856,211865,200871,2709,85,3,Santa Clara
9532,1848,211867,200863,2709,85,3,Santa Clara
9533,1848,211869,200863,2709,85,3,Santa Clara
9534,1851,211870,200866,2709,85,3,Santa Clara
9535,1084,211872,200043,2701,85,3,Santa Clara
9536,1084,211875,200043,2701,85,3,Santa Clara
9537,1644,211876,200637,2708,85,3,Santa Clara
9538,1644,211877,200637,2708,85,3,Santa Clara
9539,1645,211879,200638,2708,85,3,Santa Clara
9540,1271,211880,200242,2708,85,3,Santa Clara
9541,1762,211884,200770,2704,85,3,Santa Clara
9542,1140,211886,200105,2704,85,3,Santa Clara
9543,1278,211888,200249,2704,85,3,Santa Clara
9544,1704,211889,200703,2704,85,3,Santa Clara
9545,1704,211890,200703,2704,85,3,Santa Clara
9546,1944,211892,200974,2701,85,3,Santa Clara
9547,1986,211893,201022,2701,85,3,Santa Clara
9548,1089,211894,200048,2701,85,3,Santa Clara
9549,1859,211895,200875,2701,85,3,Santa Clara
9550,1070,211898,200028,2701,85,3,Santa Clara
9551,1070,211900,200028,2701,85,3,Santa Clara
9552,1070,211901,200028,2701,85,3,Santa Clara
9553,1989,211903,201025,2701,85,3,Santa Clara
9554,1585,211904,200574,2701,85,3,Santa Clara
9555,1045,211905,200003,2708,85,3,Santa Clara
9556,1272,211906,200243,2708,85,3,Santa Clara
9557,1207,211907,200174,2710,85,3,Santa Clara
9558,1146,211909,200111,2710,85,3,Santa Clara
9559,1146,211910,200111,2710,85,3,Santa Clara
9560,1219,211911,200188,2710,85,3,Santa Clara
9561,1219,211912,200188,2710,85,3,Santa Clara
9562,1219,211913,200188,2710,85,3,Santa Clara
9563,1266,211914,200236,2703,85,3,Santa Clara
9564,1732,211916,200736,2711,85,3,Santa Clara
9565,1734,211918,200738,2711,85,3,Santa Clara
9566,1822,211919,200837,2711,85,3,Santa Clara
9567,1121,211920,200085,2712,85,3,Santa Clara
9568,1359,211921,200333,2712,85,3,Santa Clara
9569,1440,211924,200421,2701,85,3,Santa Clara
9570,1440,211925,200421,2701,85,3,Santa Clara
9571,1619,211930,200611,2701,85,3,Santa Clara
9572,1615,211932,200607,2701,85,3,Santa Clara
9573,1346,211933,200320,2702,85,3,Santa Clara
9574,1346,211934,200320,2702,85,3,Santa Clara
9575,1441,211936,200422,2702,85,3,Santa Clara
9576,1620,211937,200612,2702,85,3,Santa Clara
9577,1618,211938,200610,2701,85,3,Santa Clara
9578,1052,211939,200010,2703,85,3,Santa Clara
9579,2037,211942,201076,2703,85,3,Santa Clara
9580,2037,211943,201076,2703,85,3,Santa Clara
9581,1958,211944,200989,2710,85,3,Santa Clara
9582,1958,211945,200989,2710,85,3,Santa Clara
9583,1958,211946,200989,2710,85,3,Santa Clara
9584,1816,211948,200831,2710,85,3,Santa Clara
9585,1075,211951,200033,2710,85,3,Santa Clara
9586,1195,211954,200161,2709,85,3,Santa Clara
9587,1689,211958,200686,2701,85,3,Santa Clara
9588,1689,211959,200686,2701,85,3,Santa Clara
9589,1947,211961,200977,2701,85,3,Santa Clara
9590,1891,211962,200911,2701,85,3,Santa Clara
9591,1931,211964,200958,2701,85,3,Santa Clara
9592,1933,211965,200960,2701,85,3,Santa Clara
9593,1835,211967,200850,2713,85,3,Santa Clara
9594,1071,211968,200029,2714,85,3,Santa Clara
9595,1776,211969,200785,2713,85,3,Santa Clara
9596,1949,211972,200979,2713,85,3,Santa Clara
9597,1602,211973,200593,2705,85,3,Santa Clara
9598,1648,211974,200642,2713,85,3,Santa Clara
9599,1162,211975,200127,2713,85,3,Santa Clara
9600,1260,211976,200230,2713,85,3,Santa Clara
9601,1547,211977,200533,2706,85,3,Santa Clara
9602,1130,211979,200094,2713,85,3,Santa Clara
9603,1291,211984,200263,2707,85,3,Santa Clara
9604,1291,211985,200263,2707,85,3,Santa Clara
9605,1717,211988,200718,2704,85,3,Santa Clara
9606,1655,211989,200650,2704,85,3,Santa Clara
9607,1790,211990,200802,2704,85,3,Santa Clara
9608,1304,211991,200276,2705,85,3,Santa Clara
9609,1512,211992,200495,2705,85,3,Santa Clara
9610,1602,211993,200593,2705,85,3,Santa Clara
9611,1637,211994,200630,2712,85,3,Santa Clara
9612,1130,211995,200094,2713,85,3,Santa Clara
9613,1160,211996,200125,2713,85,3,Santa Clara
9614,1132,211997,200097,2712,85,3,Santa Clara
9615,1048,211998,200006,2706,85,3,Santa Clara
9616,1249,212003,200219,2704,85,3,Santa Clara
9617,1182,212004,200148,2704,85,3,Santa Clara
9618,1086,212005,200045,2701,85,3,Santa Clara
9619,1086,212006,200045,2701,85,3,Santa Clara
9620,1950,212009,200980,2705,85,3,Santa Clara
9621,1303,212010,200275,2705,85,3,Santa Clara
9622,1564,212016,200553,2708,85,3,Santa Clara
9623,1564,212017,200553,2708,85,3,Santa Clara
9624,1096,212022,200057,2704,85,3,Santa Clara
9625,1465,212025,200446,2714,85,3,Santa Clara
9626,1462,212026,200443,2707,85,3,Santa Clara
9627,1531,212027,200517,2707,85,3,Santa Clara
9628,1902,212029,200925,2707,85,3,Santa Clara
9629,1614,212036,200606,2702,85,3,Santa Clara
9630,1614,212043,200606,2702,85,3,Santa Clara
9631,1866,212049,200884,2702,85,3,Santa Clara
9632,1585,212050,200574,2701,85,3,Santa Clara
9633,1129,212057,200093,2701,85,3,Santa Clara
9634,1088,212058,200047,2701,85,3,Santa Clara
9635,1504,212060,200486,2703,85,3,Santa Clara
9636,1398,212061,200376,2702,85,3,Santa Clara
9637,1066,212062,200024,2701,85,3,Santa Clara
9638,1492,212064,200473,2702,85,3,Santa Clara
9639,2052,212068,201091,2702,85,3,Santa Clara
9640,2051,212071,201090,2702,85,3,Santa Clara
9641,1864,212078,200881,2703,85,3,Santa Clara
9642,1525,212081,200511,2701,85,3,Santa Clara
9643,1403,212083,200381,2703,85,3,Santa Clara
9644,1267,212091,200237,2702,85,3,Santa Clara
9645,1863,212092,200879,2709,85,3,Santa Clara
9646,1332,212093,200306,2713,85,3,Santa Clara
9647,1060,212095,200018,2707,85,3,Santa Clara
9648,2052,212096,201091,2702,85,3,Santa Clara
9649,1950,212097,200980,2705,85,3,Santa Clara
9650,2052,212098,201091,2702,85,3,Santa Clara
9651,1637,212103,200630,2712,85,3,Santa Clara
9652,1637,212104,200630,2712,85,3,Santa Clara
9653,2015,212107,201053,2710,85,3,Santa Clara
9654,1597,212108,200586,2708,85,3,Santa Clara
9655,1373,212109,200348,2710,85,3,Santa Clara
9656,1601,212110,200590,2708,85,3,Santa Clara
9657,1513,212111,200496,2705,85,3,Santa Clara
9658,1812,212118,200825,2706,85,3,Santa Clara
9659,1812,212119,200825,2706,85,3,Santa Clara
9660,1812,212127,200825,2706,85,3,Santa Clara
9661,1812,212131,200825,2706,85,3,Santa Clara
9662,1098,212135,200059,2706,85,3,Santa Clara
9663,1097,212136,200058,2706,85,3,Santa Clara
9664,1111,212139,200074,2706,85,3,Santa Clara
9665,1113,212140,200076,2706,85,3,Santa Clara
9666,1281,212146,200253,2706,85,3,Santa Clara
9667,1269,212151,200240,2706,85,3,Santa Clara
9668,1191,212152,200157,2706,85,3,Santa Clara
9669,1151,212156,200116,2706,85,3,Santa Clara
9670,1118,212157,200081,2706,85,3,Santa Clara
9671,1269,212162,200240,2706,85,3,Santa Clara
9672,1671,212164,200667,2706,85,3,Santa Clara
9673,1669,212167,200665,2706,85,3,Santa Clara
9674,1666,212168,200662,2706,85,3,Santa Clara
9675,1671,212171,200667,2706,85,3,Santa Clara
9676,1671,212172,200667,2706,85,3,Santa Clara
9677,1671,212173,200667,2706,85,3,Santa Clara
9678,1672,212176,200668,2706,85,3,Santa Clara
9679,1798,212186,200810,2709,85,3,Santa Clara
9680,1798,212187,200810,2709,85,3,Santa Clara
9681,1799,212188,200811,2709,85,3,Santa Clara
9682,1799,212189,200811,2709,85,3,Santa Clara
9683,1799,212190,200811,2709,85,3,Santa Clara
9684,1799,212191,200811,2709,85,3,Santa Clara
9685,1802,212194,200814,2709,85,3,Santa Clara
9686,1802,212195,200814,2709,85,3,Santa Clara
9687,1930,212196,200957,2701,85,3,Santa Clara
9688,1930,212197,200957,2701,85,3,Santa Clara
9689,1934,212200,200961,2701,85,3,Santa Clara
9690,1102,212201,200063,2701,85,3,Santa Clara
9691,1934,212202,200961,2701,85,3,Santa Clara
9692,1102,212205,200063,2701,85,3,Santa Clara
9693,1566,212206,200555,2708,85,3,Santa Clara
9694,1607,212207,200599,2708,85,3,Santa Clara
9695,1565,212208,200554,2708,85,3,Santa Clara
9696,1795,212209,200807,2704,85,3,Santa Clara
9697,1795,212210,200807,2704,85,3,Santa Clara
9698,1795,212211,200807,2704,85,3,Santa Clara
9699,2035,212214,201074,2704,85,3,Santa Clara
9700,1232,212216,200201,2704,85,3,Santa Clara
9701,1125,212218,200089,2712,85,3,Santa Clara
9702,1914,212222,200939,2712,85,3,Santa Clara
9703,1489,212224,200470,2702,85,3,Santa Clara
9704,1492,212227,200473,2702,85,3,Santa Clara
9705,1495,212231,200476,2702,85,3,Santa Clara
9706,1267,212233,200237,2702,85,3,Santa Clara
9707,1429,212234,200407,2710,85,3,Santa Clara
9708,1428,212235,200406,2710,85,3,Santa Clara
9709,1074,212237,200032,2710,85,3,Santa Clara
9710,1074,212238,200032,2710,85,3,Santa Clara
9711,1074,212239,200032,2710,85,3,Santa Clara
9712,1474,212240,200455,2710,85,3,Santa Clara
9713,1049,212242,200007,2707,85,3,Santa Clara
9714,1049,212245,200007,2707,85,3,Santa Clara
9715,1049,212246,200007,2707,85,3,Santa Clara
9716,1049,212247,200007,2707,85,3,Santa Clara
9717,1049,212248,200007,2707,85,3,Santa Clara
9718,1237,212251,200206,2704,85,3,Santa Clara
9719,1238,212252,200207,2704,85,3,Santa Clara
9720,1433,212256,200411,2701,85,3,Santa Clara
9721,1478,212258,200459,2701,85,3,Santa Clara
9722,1478,212259,200459,2701,85,3,Santa Clara
9723,1435,212262,200413,2701,85,3,Santa Clara
9724,1481,212263,200462,2701,85,3,Santa Clara
9725,1963,212264,200994,2714,85,3,Santa Clara
9726,1651,212265,200646,2705,85,3,Santa Clara
9727,1868,212267,200886,2705,85,3,Santa Clara
9728,1090,212270,200050,2714,85,3,Santa Clara
9729,1258,212271,200228,2714,85,3,Santa Clara
9730,1557,212272,200544,2714,85,3,Santa Clara
9731,1170,212273,200136,2714,85,3,Santa Clara
9732,1956,212275,200986,2712,85,3,Santa Clara
9733,1486,212277,200467,2712,85,3,Santa Clara
9734,1114,212279,200077,2712,85,3,Santa Clara
9735,1686,212281,200683,2712,85,3,Santa Clara
9736,1555,212282,200542,2710,85,3,Santa Clara
9737,1837,212283,200852,2713,85,3,Santa Clara
9738,1300,212284,200272,2712,85,3,Santa Clara
9739,1357,212285,200331,2712,85,3,Santa Clara
9740,1731,212286,200735,2712,85,3,Santa Clara
9741,1650,212288,200645,2705,85,3,Santa Clara
9742,1602,212289,200593,2705,85,3,Santa Clara
9743,1513,212290,200496,2705,85,3,Santa Clara
9744,1365,212291,200339,2705,85,3,Santa Clara
9745,1788,212292,200800,2705,85,3,Santa Clara
9746,1514,212293,200497,2713,85,3,Santa Clara
9747,1311,212295,200283,2710,85,3,Santa Clara
9748,1313,212297,200285,2710,85,3,Santa Clara
9749,1314,212299,200286,2710,85,3,Santa Clara
9750,1860,212301,200876,2707,85,3,Santa Clara
9751,1293,212302,200265,2707,85,3,Santa Clara
9752,1293,212303,200265,2707,85,3,Santa Clara
9753,1721,212307,200723,2707,85,3,Santa Clara
9754,1901,212312,200922,2707,85,3,Santa Clara
9755,1704,212315,200703,2704,85,3,Santa Clara
9756,1538,212316,200524,2702,85,3,Santa Clara
9757,1538,212317,200524,2702,85,3,Santa Clara
9758,1981,212320,201017,2702,85,3,Santa Clara
9759,1827,212321,200842,2702,85,3,Santa Clara
9760,1630,212322,200622,2702,85,3,Santa Clara
9761,1589,212324,200578,2702,85,3,Santa Clara
9762,1589,212325,200578,2702,85,3,Santa Clara
9763,1633,212327,200625,2702,85,3,Santa Clara
9764,1814,212328,200829,2707,85,3,Santa Clara
9765,2029,212329,201068,2707,85,3,Santa Clara
9766,1321,212332,200295,2707,85,3,Santa Clara
9767,1222,212335,200191,2710,85,3,Santa Clara
9768,1222,212336,200191,2710,85,3,Santa Clara
9769,1879,212337,200899,2710,85,3,Santa Clara
9770,1879,212338,200899,2710,85,3,Santa Clara
9771,1883,212343,200903,2711,85,3,Santa Clara
9772,1867,212344,200885,2702,85,3,Santa Clara
9773,1982,212345,201018,2702,85,3,Santa Clara
9774,1813,212347,200827,2707,85,3,Santa Clara
9775,1813,212348,200827,2707,85,3,Santa Clara
9776,1813,212350,200827,2707,85,3,Santa Clara
9777,2010,212353,201048,2711,85,3,Santa Clara
9778,2010,212355,201048,2711,85,3,Santa Clara
9779,2010,212357,201048,2711,85,3,Santa Clara
9780,2010,212358,201048,2711,85,3,Santa Clara
9781,1971,212359,201004,2711,85,3,Santa Clara
9782,1971,212360,201004,2711,85,3,Santa Clara
9783,1971,212361,201004,2711,85,3,Santa Clara
9784,2014,212363,201052,2711,85,3,Santa Clara
9785,2014,212364,201052,2711,85,3,Santa Clara
9786,2011,212365,201049,2711,85,3,Santa Clara
9787,2011,212366,201049,2711,85,3,Santa Clara
9788,1936,212368,200966,2705,85,3,Santa Clara
9789,1178,212370,200144,2704,85,3,Santa Clara
9790,1479,212372,200460,2701,85,3,Santa Clara
9791,1183,212374,200149,2702,85,3,Santa Clara
9792,1183,212376,200149,2702,85,3,Santa Clara
9793,1267,212380,200237,2702,85,3,Santa Clara
9794,2052,212382,201091,2702,85,3,Santa Clara
9795,2039,212386,201078,2703,85,3,Santa Clara
9796,2039,212388,201078,2703,85,3,Santa Clara
9797,1911,212391,200935,2701,85,3,Santa Clara
9798,1114,212394,200077,2712,85,3,Santa Clara
9799,1597,212395,200586,2708,85,3,Santa Clara
9800,1198,212399,200165,2713,85,3,Santa Clara
9801,1798,212406,200810,2709,85,3,Santa Clara
9802,1396,212408,200374,2701,85,3,Santa Clara
9803,1186,212409,200152,2713,85,3,Santa Clara
9804,2016,212416,201054,2710,85,3,Santa Clara
9805,1203,212418,200170,2714,85,3,Santa Clara
9806,1316,212420,200289,2701,85,3,Santa Clara
9807,1124,212422,200088,2711,85,3,Santa Clara
9808,1812,212425,200825,2706,85,3,Santa Clara
9809,1812,212430,200825,2706,85,3,Santa Clara
9810,1812,212432,200825,2706,85,3,Santa Clara
9811,1812,212433,200825,2706,85,3,Santa Clara
9812,1812,212435,200825,2706,85,3,Santa Clara
9813,1543,212437,200529,2706,85,3,Santa Clara
9814,1112,212439,200075,2706,85,3,Santa Clara
9815,1134,212441,200099,2706,85,3,Santa Clara
9816,1674,212445,200670,2706,85,3,Santa Clara
9817,1625,212447,200617,2706,85,3,Santa Clara
9818,1662,212448,200658,2706,85,3,Santa Clara
9819,1544,212456,200530,2706,85,3,Santa Clara
9820,1281,212460,200253,2706,85,3,Santa Clara
9821,1281,212461,200253,2706,85,3,Santa Clara
9822,1713,212465,200713,2706,85,3,Santa Clara
9823,1546,212471,200532,2706,85,3,Santa Clara
9824,1484,212474,200465,2706,85,3,Santa Clara
9825,1484,212477,200465,2706,85,3,Santa Clara
9826,1100,212479,200061,2701,85,3,Santa Clara
9827,1600,212482,200589,2708,85,3,Santa Clara
9828,1388,212483,200363,2708,85,3,Santa Clara
9829,1644,212485,200637,2708,85,3,Santa Clara
9830,1644,212486,200637,2708,85,3,Santa Clara
9831,1643,212487,200636,2708,85,3,Santa Clara
9832,1271,212489,200242,2708,85,3,Santa Clara
9833,1271,212490,200242,2708,85,3,Santa Clara
9834,1194,212495,200160,2709,85,3,Santa Clara
9835,1113,212496,200076,2706,85,3,Santa Clara
9836,1112,212497,200075,2706,85,3,Santa Clara
9837,1134,212498,200099,2706,85,3,Santa Clara
9838,1660,212500,200656,2706,85,3,Santa Clara
9839,1543,212503,200529,2706,85,3,Santa Clara
9840,1730,212504,200734,2706,85,3,Santa Clara
9841,1545,212505,200531,2706,85,3,Santa Clara
9842,2044,212524,201083,2710,85,3,Santa Clara
9843,1878,212525,200898,2710,85,3,Santa Clara
9844,1880,212526,200900,2710,85,3,Santa Clara
9845,1880,212527,200900,2710,85,3,Santa Clara
9846,1880,212528,200900,2710,85,3,Santa Clara
9847,1880,212530,200900,2710,85,3,Santa Clara
9848,1285,212531,200257,2709,85,3,Santa Clara
9849,1286,212533,200258,2709,85,3,Santa Clara
9850,1286,212535,200258,2709,85,3,Santa Clara
9851,1117,212537,200080,2711,85,3,Santa Clara
9852,1376,212538,200351,2701,85,3,Santa Clara
9853,1524,212541,200510,2701,85,3,Santa Clara
9854,1252,212544,200222,2701,85,3,Santa Clara
9855,1423,212545,200401,2710,85,3,Santa Clara
